SP2T 10m SI - CAY2 - 33110 sn:33110 Sonde standard_33110_20220602_163303_H23cm.txt
Cadence d'enregistrement	0,5	s 
  VOIE:1 Profondeur 10m Unité=m
0,052	20/05/2022	10:55:11:438
0,052	20/05/2022	10:55:11:938
0,052	20/05/2022	10:55:12:438
0,052	20/05/2022	10:55:12:938
0,052	20/05/2022	10:55:13:438
0,052	20/05/2022	10:55:13:938
0,052	20/05/2022	10:55:14:438
0,052	20/05/2022	10:55:14:938
0,052	20/05/2022	10:55:15:438
0,052	20/05/2022	10:55:15:938
0,052	20/05/2022	10:55:16:438
0,052	20/05/2022	10:55:16:938
0,052	20/05/2022	10:55:17:438
0,052	20/05/2022	10:55:17:938
0,052	20/05/2022	10:55:18:438
0,052	20/05/2022	10:55:18:938
0,052	20/05/2022	10:55:19:438
0,052	20/05/2022	10:55:19:938
0,052	20/05/2022	10:55:20:438
0,052	20/05/2022	10:55:20:938
0,052	20/05/2022	10:55:21:438
0,052	20/05/2022	10:55:21:938
0,052	20/05/2022	10:55:22:438
0,052	20/05/2022	10:55:22:938
0,052	20/05/2022	10:55:23:438
0,052	20/05/2022	10:55:23:938
0,052	20/05/2022	10:55:24:438
0,052	20/05/2022	10:55:24:938
0,052	20/05/2022	10:55:25:438
0,052	20/05/2022	10:55:25:938
0,052	20/05/2022	10:55:26:438
0,052	20/05/2022	10:55:26:938
0,052	20/05/2022	10:55:27:438
0,055	20/05/2022	10:55:27:938
0,055	20/05/2022	10:55:28:438
0,058	20/05/2022	10:55:28:938
0,058	20/05/2022	10:55:29:438
0,058	20/05/2022	10:55:29:938
0,058	20/05/2022	10:55:30:438
0,058	20/05/2022	10:55:30:938
0,058	20/05/2022	10:55:31:438
0,058	20/05/2022	10:55:31:938
0,058	20/05/2022	10:55:32:438
0,058	20/05/2022	10:55:32:938
0,058	20/05/2022	10:55:33:438
0,058	20/05/2022	10:55:33:938
0,058	20/05/2022	10:55:34:438
0,058	20/05/2022	10:55:34:938
0,058	20/05/2022	10:55:35:438
0,058	20/05/2022	10:55:35:938
0,058	20/05/2022	10:55:36:438
0,058	20/05/2022	10:55:36:938
0,058	20/05/2022	10:55:37:438
0,058	20/05/2022	10:55:37:938
0,058	20/05/2022	10:55:38:438
0,058	20/05/2022	10:55:38:938
0,058	20/05/2022	10:55:39:438
0,058	20/05/2022	10:55:39:938
0,058	20/05/2022	10:55:40:438
0,058	20/05/2022	10:55:40:938
0,058	20/05/2022	10:55:41:438
0,058	20/05/2022	10:55:41:938
0,052	20/05/2022	10:55:42:438
0,052	20/05/2022	10:55:42:938
0,052	20/05/2022	10:55:43:438
0,052	20/05/2022	10:55:43:938
0,052	20/05/2022	10:55:44:438
0,052	20/05/2022	10:55:44:938
0,052	20/05/2022	10:55:45:438
0,052	20/05/2022	10:55:45:938
0,052	20/05/2022	10:55:46:438
0,052	20/05/2022	10:55:46:938
0,052	20/05/2022	10:55:47:438
0,052	20/05/2022	10:55:47:938
0,052	20/05/2022	10:55:48:438
0,052	20/05/2022	10:55:48:938
0,058	20/05/2022	10:55:49:438
0,058	20/05/2022	10:55:49:938
0,058	20/05/2022	10:55:50:438
0,058	20/05/2022	10:55:50:938
0,058	20/05/2022	10:55:51:438
0,058	20/05/2022	10:55:51:938
0,058	20/05/2022	10:55:52:438
0,058	20/05/2022	10:55:52:938
0,058	20/05/2022	10:55:53:438
0,058	20/05/2022	10:55:53:938
0,058	20/05/2022	10:55:54:438
0,058	20/05/2022	10:55:54:938
0,058	20/05/2022	10:55:55:438
0,058	20/05/2022	10:55:55:938
0,058	20/05/2022	10:55:56:438
0,058	20/05/2022	10:55:56:938
0,058	20/05/2022	10:55:57:438
0,058	20/05/2022	10:55:57:938
0,058	20/05/2022	10:55:58:438
0,058	20/05/2022	10:55:58:938
0,058	20/05/2022	10:55:59:438
0,058	20/05/2022	10:55:59:938
0,058	20/05/2022	10:56:00:438
0,058	20/05/2022	10:56:00:938
0,058	20/05/2022	10:56:01:438
0,058	20/05/2022	10:56:01:938
0,058	20/05/2022	10:56:02:438
0,058	20/05/2022	10:56:02:938
0,064	20/05/2022	10:56:03:438
0,064	20/05/2022	10:56:03:938
0,064	20/05/2022	10:56:04:438
0,064	20/05/2022	10:56:04:938
0,070	20/05/2022	10:56:05:438
0,070	20/05/2022	10:56:05:938
0,070	20/05/2022	10:56:06:438
0,070	20/05/2022	10:56:06:938
0,070	20/05/2022	10:56:07:438
0,070	20/05/2022	10:56:07:938
0,070	20/05/2022	10:56:08:438
0,070	20/05/2022	10:56:08:938
0,070	20/05/2022	10:56:09:438
0,070	20/05/2022	10:56:09:938
0,070	20/05/2022	10:56:10:438
0,070	20/05/2022	10:56:10:938
0,070	20/05/2022	10:56:11:438
0,070	20/05/2022	10:56:11:938
0,070	20/05/2022	10:56:12:438
0,070	20/05/2022	10:56:12:938
0,070	20/05/2022	10:56:13:438
0,070	20/05/2022	10:56:13:938
0,070	20/05/2022	10:56:14:438
0,070	20/05/2022	10:56:14:938
0,070	20/05/2022	10:56:15:438
0,070	20/05/2022	10:56:15:938
0,070	20/05/2022	10:56:16:438
0,070	20/05/2022	10:56:16:938
0,070	20/05/2022	10:56:17:438
0,070	20/05/2022	10:56:17:938
0,070	20/05/2022	10:56:18:438
0,070	20/05/2022	10:56:18:938
0,070	20/05/2022	10:56:19:438
0,070	20/05/2022	10:56:19:938
0,070	20/05/2022	10:56:20:438
0,067	20/05/2022	10:56:20:938
0,067	20/05/2022	10:56:21:438
0,067	20/05/2022	10:56:21:938
0,067	20/05/2022	10:56:22:438
0,067	20/05/2022	10:56:22:938
0,067	20/05/2022	10:56:23:438
0,067	20/05/2022	10:56:23:938
0,067	20/05/2022	10:56:24:438
0,067	20/05/2022	10:56:24:938
0,067	20/05/2022	10:56:25:438
0,067	20/05/2022	10:56:25:938
0,067	20/05/2022	10:56:26:438
0,067	20/05/2022	10:56:26:938
0,067	20/05/2022	10:56:27:438
0,073	20/05/2022	10:56:27:938
0,073	20/05/2022	10:56:28:438
0,073	20/05/2022	10:56:28:938
0,073	20/05/2022	10:56:29:438
0,073	20/05/2022	10:56:29:938
0,073	20/05/2022	10:56:30:438
0,073	20/05/2022	10:56:30:938
0,073	20/05/2022	10:56:31:438
0,073	20/05/2022	10:56:31:938
0,073	20/05/2022	10:56:32:438
0,073	20/05/2022	10:56:32:938
0,073	20/05/2022	10:56:33:438
0,073	20/05/2022	10:56:33:938
0,073	20/05/2022	10:56:34:438
0,073	20/05/2022	10:56:34:938
0,067	20/05/2022	10:56:35:438
0,067	20/05/2022	10:56:35:938
0,067	20/05/2022	10:56:36:438
0,067	20/05/2022	10:56:36:938
0,067	20/05/2022	10:56:37:438
0,067	20/05/2022	10:56:37:938
0,067	20/05/2022	10:56:38:438
0,067	20/05/2022	10:56:38:938
0,067	20/05/2022	10:56:39:438
0,067	20/05/2022	10:56:39:938
0,067	20/05/2022	10:56:40:438
0,067	20/05/2022	10:56:40:938
0,067	20/05/2022	10:56:41:438
0,067	20/05/2022	10:56:41:938
0,067	20/05/2022	10:56:42:438
0,067	20/05/2022	10:56:42:938
0,067	20/05/2022	10:56:43:438
0,067	20/05/2022	10:56:43:938
0,064	20/05/2022	10:56:44:438
0,064	20/05/2022	10:56:44:938
0,064	20/05/2022	10:56:45:438
0,064	20/05/2022	10:56:45:938
0,064	20/05/2022	10:56:46:438
0,064	20/05/2022	10:56:46:938
0,064	20/05/2022	10:56:47:438
0,064	20/05/2022	10:56:47:938
0,064	20/05/2022	10:56:48:438
0,064	20/05/2022	10:56:48:938
0,064	20/05/2022	10:56:49:438
0,064	20/05/2022	10:56:49:938
0,064	20/05/2022	10:56:50:438
0,064	20/05/2022	10:56:50:938
0,064	20/05/2022	10:56:51:438
0,064	20/05/2022	10:56:51:938
0,064	20/05/2022	10:56:52:438
0,064	20/05/2022	10:56:52:938
0,064	20/05/2022	10:56:53:438
0,064	20/05/2022	10:56:53:938
0,064	20/05/2022	10:56:54:438
0,064	20/05/2022	10:56:54:938
0,064	20/05/2022	10:56:55:438
0,064	20/05/2022	10:56:55:938
0,064	20/05/2022	10:56:56:438
0,064	20/05/2022	10:56:56:938
0,064	20/05/2022	10:56:57:438
0,064	20/05/2022	10:56:57:938
0,064	20/05/2022	10:56:58:438
0,064	20/05/2022	10:56:58:938
0,061	20/05/2022	10:56:59:438
0,061	20/05/2022	10:56:59:938
0,061	20/05/2022	10:57:00:438
0,061	20/05/2022	10:57:00:938
0,061	20/05/2022	10:57:01:438
0,061	20/05/2022	10:57:01:938
0,061	20/05/2022	10:57:02:438
0,061	20/05/2022	10:57:02:938
0,061	20/05/2022	10:57:03:438
0,061	20/05/2022	10:57:03:938
0,061	20/05/2022	10:57:04:438
0,061	20/05/2022	10:57:04:938
0,061	20/05/2022	10:57:05:438
0,061	20/05/2022	10:57:05:938
0,061	20/05/2022	10:57:06:438
0,061	20/05/2022	10:57:06:938
0,061	20/05/2022	10:57:07:438
0,061	20/05/2022	10:57:07:938
0,061	20/05/2022	10:57:08:438
0,061	20/05/2022	10:57:08:938
0,061	20/05/2022	10:57:09:438
0,061	20/05/2022	10:57:09:938
0,061	20/05/2022	10:57:10:438
0,061	20/05/2022	10:57:10:938
0,061	20/05/2022	10:57:11:438
0,061	20/05/2022	10:57:11:938
0,061	20/05/2022	10:57:12:438
0,061	20/05/2022	10:57:12:938
0,058	20/05/2022	10:57:13:438
0,058	20/05/2022	10:57:13:938
0,058	20/05/2022	10:57:14:438
0,058	20/05/2022	10:57:14:938
0,058	20/05/2022	10:57:15:438
0,058	20/05/2022	10:57:15:938
0,058	20/05/2022	10:57:16:438
0,058	20/05/2022	10:57:16:938
0,058	20/05/2022	10:57:17:438
0,058	20/05/2022	10:57:17:938
0,058	20/05/2022	10:57:18:438
0,058	20/05/2022	10:57:18:938
0,058	20/05/2022	10:57:19:438
0,058	20/05/2022	10:57:19:938
0,058	20/05/2022	10:57:20:438
0,058	20/05/2022	10:57:20:938
0,058	20/05/2022	10:57:21:438
0,058	20/05/2022	10:57:21:938
0,058	20/05/2022	10:57:22:438
0,058	20/05/2022	10:57:22:938
0,058	20/05/2022	10:57:23:438
0,055	20/05/2022	10:57:23:938
0,055	20/05/2022	10:57:24:438
0,055	20/05/2022	10:57:24:938
0,055	20/05/2022	10:57:25:438
0,055	20/05/2022	10:57:25:938
0,055	20/05/2022	10:57:26:438
0,055	20/05/2022	10:57:26:938
0,055	20/05/2022	10:57:27:438
0,055	20/05/2022	10:57:27:938
0,055	20/05/2022	10:57:28:438
0,055	20/05/2022	10:57:28:938
0,055	20/05/2022	10:57:29:438
0,055	20/05/2022	10:57:29:938
0,055	20/05/2022	10:57:30:438
0,055	20/05/2022	10:57:30:938
0,055	20/05/2022	10:57:31:438
0,055	20/05/2022	10:57:31:938
0,055	20/05/2022	10:57:32:438
0,055	20/05/2022	10:57:32:938
0,055	20/05/2022	10:57:33:438
0,055	20/05/2022	10:57:33:938
0,055	20/05/2022	10:57:34:438
0,055	20/05/2022	10:57:34:938
0,055	20/05/2022	10:57:35:438
0,055	20/05/2022	10:57:35:938
0,055	20/05/2022	10:57:36:438
0,058	20/05/2022	10:57:36:938
0,058	20/05/2022	10:57:37:438
0,064	20/05/2022	10:57:37:938
0,064	20/05/2022	10:57:38:438
0,064	20/05/2022	10:57:38:938
0,064	20/05/2022	10:57:39:438
0,064	20/05/2022	10:57:39:938
0,064	20/05/2022	10:57:40:438
0,064	20/05/2022	10:57:40:938
0,064	20/05/2022	10:57:41:438
0,064	20/05/2022	10:57:41:938
0,064	20/05/2022	10:57:42:438
0,064	20/05/2022	10:57:42:938
0,064	20/05/2022	10:57:43:438
0,064	20/05/2022	10:57:43:938
0,064	20/05/2022	10:57:44:438
0,064	20/05/2022	10:57:44:938
0,064	20/05/2022	10:57:45:438
0,064	20/05/2022	10:57:45:938
0,067	20/05/2022	10:57:46:438
0,067	20/05/2022	10:57:46:938
0,067	20/05/2022	10:57:47:438
0,067	20/05/2022	10:57:47:938
0,067	20/05/2022	10:57:48:438
0,067	20/05/2022	10:57:48:938
0,073	20/05/2022	10:57:49:438
0,073	20/05/2022	10:57:49:938
0,073	20/05/2022	10:57:50:438
0,073	20/05/2022	10:57:50:938
0,073	20/05/2022	10:57:51:438
0,073	20/05/2022	10:57:51:938
0,073	20/05/2022	10:57:52:438
0,073	20/05/2022	10:57:52:938
0,073	20/05/2022	10:57:53:438
0,073	20/05/2022	10:57:53:938
0,073	20/05/2022	10:57:54:438
0,073	20/05/2022	10:57:54:938
0,073	20/05/2022	10:57:55:438
0,073	20/05/2022	10:57:55:938
0,073	20/05/2022	10:57:56:438
0,073	20/05/2022	10:57:56:938
0,073	20/05/2022	10:57:57:438
0,073	20/05/2022	10:57:57:938
0,073	20/05/2022	10:57:58:438
0,073	20/05/2022	10:57:58:938
0,073	20/05/2022	10:57:59:438
0,073	20/05/2022	10:57:59:938
0,073	20/05/2022	10:58:00:438
0,073	20/05/2022	10:58:00:938
0,073	20/05/2022	10:58:01:438
0,073	20/05/2022	10:58:01:938
0,073	20/05/2022	10:58:02:438
0,073	20/05/2022	10:58:02:938
0,073	20/05/2022	10:58:03:438
0,073	20/05/2022	10:58:03:938
0,073	20/05/2022	10:58:04:438
0,073	20/05/2022	10:58:04:938
0,073	20/05/2022	10:58:05:438
0,073	20/05/2022	10:58:05:938
0,073	20/05/2022	10:58:06:438
0,073	20/05/2022	10:58:06:938
0,073	20/05/2022	10:58:07:438
0,073	20/05/2022	10:58:07:938
0,073	20/05/2022	10:58:08:438
0,073	20/05/2022	10:58:08:938
0,067	20/05/2022	10:58:09:438
0,067	20/05/2022	10:58:09:938
0,067	20/05/2022	10:58:10:438
0,067	20/05/2022	10:58:10:938
0,067	20/05/2022	10:58:11:438
0,067	20/05/2022	10:58:11:938
0,067	20/05/2022	10:58:12:438
0,067	20/05/2022	10:58:12:938
0,067	20/05/2022	10:58:13:438
0,070	20/05/2022	10:58:13:938
0,070	20/05/2022	10:58:14:438
0,070	20/05/2022	10:58:14:938
0,070	20/05/2022	10:58:15:438
0,070	20/05/2022	10:58:15:938
0,070	20/05/2022	10:58:16:438
0,070	20/05/2022	10:58:16:938
0,070	20/05/2022	10:58:17:438
0,076	20/05/2022	10:58:17:938
0,076	20/05/2022	10:58:18:438
0,076	20/05/2022	10:58:18:938
0,076	20/05/2022	10:58:19:438
0,076	20/05/2022	10:58:19:938
0,076	20/05/2022	10:58:20:438
0,076	20/05/2022	10:58:20:938
0,076	20/05/2022	10:58:21:438
0,076	20/05/2022	10:58:21:938
0,076	20/05/2022	10:58:22:438
0,076	20/05/2022	10:58:22:938
0,076	20/05/2022	10:58:23:438
0,076	20/05/2022	10:58:23:938
0,070	20/05/2022	10:58:24:438
0,070	20/05/2022	10:58:24:938
0,070	20/05/2022	10:58:25:438
0,070	20/05/2022	10:58:25:938
0,070	20/05/2022	10:58:26:438
0,070	20/05/2022	10:58:26:938
0,070	20/05/2022	10:58:27:438
0,070	20/05/2022	10:58:27:938
0,070	20/05/2022	10:58:28:438
0,070	20/05/2022	10:58:28:938
0,070	20/05/2022	10:58:29:438
0,070	20/05/2022	10:58:29:938
0,070	20/05/2022	10:58:30:438
0,070	20/05/2022	10:58:30:938
0,070	20/05/2022	10:58:31:438
0,070	20/05/2022	10:58:31:938
0,070	20/05/2022	10:58:32:438
0,070	20/05/2022	10:58:32:938
0,070	20/05/2022	10:58:33:438
0,070	20/05/2022	10:58:33:938
0,070	20/05/2022	10:58:34:438
0,070	20/05/2022	10:58:34:938
0,070	20/05/2022	10:58:35:438
0,070	20/05/2022	10:58:35:938
0,070	20/05/2022	10:58:36:438
0,070	20/05/2022	10:58:36:938
0,070	20/05/2022	10:58:37:438
0,070	20/05/2022	10:58:37:938
0,070	20/05/2022	10:58:38:438
0,070	20/05/2022	10:58:38:938
0,070	20/05/2022	10:58:39:438
0,070	20/05/2022	10:58:39:938
0,070	20/05/2022	10:58:40:438
0,070	20/05/2022	10:58:40:938
0,073	20/05/2022	10:58:41:438
0,073	20/05/2022	10:58:41:938
0,073	20/05/2022	10:58:42:438
0,073	20/05/2022	10:58:42:938
0,073	20/05/2022	10:58:43:438
0,073	20/05/2022	10:58:43:938
0,073	20/05/2022	10:58:44:438
0,073	20/05/2022	10:58:44:938
0,073	20/05/2022	10:58:45:438
0,073	20/05/2022	10:58:45:938
0,073	20/05/2022	10:58:46:438
0,073	20/05/2022	10:58:46:938
0,073	20/05/2022	10:58:47:438
0,073	20/05/2022	10:58:47:938
0,073	20/05/2022	10:58:48:438
0,073	20/05/2022	10:58:48:938
0,073	20/05/2022	10:58:49:438
0,073	20/05/2022	10:58:49:938
0,073	20/05/2022	10:58:50:438
0,073	20/05/2022	10:58:50:938
0,073	20/05/2022	10:58:51:438
0,073	20/05/2022	10:58:51:938
0,073	20/05/2022	10:58:52:438
0,073	20/05/2022	10:58:52:938
0,073	20/05/2022	10:58:53:438
0,073	20/05/2022	10:58:53:938
0,073	20/05/2022	10:58:54:438
0,073	20/05/2022	10:58:54:938
0,073	20/05/2022	10:58:55:438
0,073	20/05/2022	10:58:55:938
0,073	20/05/2022	10:58:56:438
0,073	20/05/2022	10:58:56:938
0,073	20/05/2022	10:58:57:438
0,073	20/05/2022	10:58:57:938
0,073	20/05/2022	10:58:58:438
0,073	20/05/2022	10:58:58:938
0,073	20/05/2022	10:58:59:438
0,073	20/05/2022	10:58:59:938
0,076	20/05/2022	10:59:00:438
0,076	20/05/2022	10:59:00:938
0,082	20/05/2022	10:59:01:438
0,082	20/05/2022	10:59:01:938
0,082	20/05/2022	10:59:02:438
0,082	20/05/2022	10:59:02:938
0,082	20/05/2022	10:59:03:438
0,079	20/05/2022	10:59:03:938
0,079	20/05/2022	10:59:04:438
0,079	20/05/2022	10:59:04:938
0,079	20/05/2022	10:59:05:438
0,079	20/05/2022	10:59:05:938
0,079	20/05/2022	10:59:06:438
0,079	20/05/2022	10:59:06:938
0,079	20/05/2022	10:59:07:438
0,079	20/05/2022	10:59:07:938
0,079	20/05/2022	10:59:08:438
0,079	20/05/2022	10:59:08:938
0,079	20/05/2022	10:59:09:438
0,079	20/05/2022	10:59:09:938
0,079	20/05/2022	10:59:10:438
0,079	20/05/2022	10:59:10:938
0,079	20/05/2022	10:59:11:438
0,079	20/05/2022	10:59:11:938
0,079	20/05/2022	10:59:12:438
0,076	20/05/2022	10:59:12:938
0,076	20/05/2022	10:59:13:438
0,076	20/05/2022	10:59:13:938
0,076	20/05/2022	10:59:14:438
0,073	20/05/2022	10:59:14:938
0,073	20/05/2022	10:59:15:438
0,073	20/05/2022	10:59:15:938
0,073	20/05/2022	10:59:16:438
0,073	20/05/2022	10:59:16:938
0,073	20/05/2022	10:59:17:438
0,073	20/05/2022	10:59:17:938
0,073	20/05/2022	10:59:18:438
0,073	20/05/2022	10:59:18:938
0,076	20/05/2022	10:59:19:438
0,076	20/05/2022	10:59:19:938
0,082	20/05/2022	10:59:20:438
0,082	20/05/2022	10:59:20:938
0,082	20/05/2022	10:59:21:438
0,082	20/05/2022	10:59:21:938
0,082	20/05/2022	10:59:22:438
0,082	20/05/2022	10:59:22:938
0,082	20/05/2022	10:59:23:438
0,082	20/05/2022	10:59:23:938
0,082	20/05/2022	10:59:24:438
0,082	20/05/2022	10:59:24:938
0,082	20/05/2022	10:59:25:438
0,082	20/05/2022	10:59:25:938
0,082	20/05/2022	10:59:26:438
0,082	20/05/2022	10:59:26:938
0,082	20/05/2022	10:59:27:438
0,082	20/05/2022	10:59:27:938
0,082	20/05/2022	10:59:28:438
0,082	20/05/2022	10:59:28:938
0,082	20/05/2022	10:59:29:438
0,082	20/05/2022	10:59:29:938
0,082	20/05/2022	10:59:30:438
0,082	20/05/2022	10:59:30:938
0,082	20/05/2022	10:59:31:438
0,082	20/05/2022	10:59:31:938
0,082	20/05/2022	10:59:32:438
0,082	20/05/2022	10:59:32:938
0,088	20/05/2022	10:59:33:438
0,088	20/05/2022	10:59:33:938
0,088	20/05/2022	10:59:34:438
0,088	20/05/2022	10:59:34:938
0,088	20/05/2022	10:59:35:438
0,088	20/05/2022	10:59:35:938
0,088	20/05/2022	10:59:36:438
0,088	20/05/2022	10:59:36:938
0,088	20/05/2022	10:59:37:438
0,082	20/05/2022	10:59:37:938
0,082	20/05/2022	10:59:38:438
0,082	20/05/2022	10:59:38:938
0,082	20/05/2022	10:59:39:438
0,082	20/05/2022	10:59:39:938
0,082	20/05/2022	10:59:40:438
0,082	20/05/2022	10:59:40:938
0,082	20/05/2022	10:59:41:438
0,082	20/05/2022	10:59:41:938
0,082	20/05/2022	10:59:42:438
0,082	20/05/2022	10:59:42:938
0,079	20/05/2022	10:59:43:438
0,079	20/05/2022	10:59:43:938
0,079	20/05/2022	10:59:44:438
0,079	20/05/2022	10:59:44:938
0,079	20/05/2022	10:59:45:438
0,079	20/05/2022	10:59:45:938
0,079	20/05/2022	10:59:46:438
0,079	20/05/2022	10:59:46:938
0,079	20/05/2022	10:59:47:438
0,085	20/05/2022	10:59:47:938
0,085	20/05/2022	10:59:48:438
0,085	20/05/2022	10:59:48:938
0,085	20/05/2022	10:59:49:438
0,085	20/05/2022	10:59:49:938
0,085	20/05/2022	10:59:50:438
0,085	20/05/2022	10:59:50:938
0,085	20/05/2022	10:59:51:438
0,085	20/05/2022	10:59:51:938
0,085	20/05/2022	10:59:52:438
0,085	20/05/2022	10:59:52:938
0,085	20/05/2022	10:59:53:438
0,085	20/05/2022	10:59:53:938
0,085	20/05/2022	10:59:54:438
0,085	20/05/2022	10:59:54:938
0,091	20/05/2022	10:59:55:438
0,091	20/05/2022	10:59:55:938
0,091	20/05/2022	10:59:56:438
0,091	20/05/2022	10:59:56:938
0,091	20/05/2022	10:59:57:438
0,091	20/05/2022	10:59:57:938
0,091	20/05/2022	10:59:58:438
0,091	20/05/2022	10:59:58:938
0,094	20/05/2022	10:59:59:438
0,094	20/05/2022	10:59:59:938
0,094	20/05/2022	11:00:00:438
0,094	20/05/2022	11:00:00:938
0,094	20/05/2022	11:00:01:438
0,094	20/05/2022	11:00:01:938
0,094	20/05/2022	11:00:02:438
0,094	20/05/2022	11:00:02:938
0,094	20/05/2022	11:00:03:438
0,094	20/05/2022	11:00:03:938
0,094	20/05/2022	11:00:04:438
0,094	20/05/2022	11:00:04:938
0,094	20/05/2022	11:00:05:438
0,094	20/05/2022	11:00:05:938
0,094	20/05/2022	11:00:06:438
0,091	20/05/2022	11:00:06:938
0,091	20/05/2022	11:00:07:438
0,091	20/05/2022	11:00:07:938
0,091	20/05/2022	11:00:08:438
0,091	20/05/2022	11:00:08:938
0,085	20/05/2022	11:00:09:438
0,085	20/05/2022	11:00:09:938
0,085	20/05/2022	11:00:10:438
0,085	20/05/2022	11:00:10:938
0,085	20/05/2022	11:00:11:438
0,085	20/05/2022	11:00:11:938
0,085	20/05/2022	11:00:12:438
0,085	20/05/2022	11:00:12:938
0,085	20/05/2022	11:00:13:438
0,085	20/05/2022	11:00:13:938
0,085	20/05/2022	11:00:14:438
0,085	20/05/2022	11:00:14:938
0,085	20/05/2022	11:00:15:438
0,085	20/05/2022	11:00:15:938
0,085	20/05/2022	11:00:16:438
0,085	20/05/2022	11:00:16:938
0,085	20/05/2022	11:00:17:438
0,085	20/05/2022	11:00:17:938
0,085	20/05/2022	11:00:18:438
0,085	20/05/2022	11:00:18:938
0,085	20/05/2022	11:00:19:438
0,085	20/05/2022	11:00:19:938
0,085	20/05/2022	11:00:20:438
0,085	20/05/2022	11:00:20:938
0,085	20/05/2022	11:00:21:438
0,085	20/05/2022	11:00:21:938
0,085	20/05/2022	11:00:22:438
0,085	20/05/2022	11:00:22:938
0,085	20/05/2022	11:00:23:438
0,085	20/05/2022	11:00:23:938
0,085	20/05/2022	11:00:24:438
0,091	20/05/2022	11:00:24:938
0,091	20/05/2022	11:00:25:438
0,091	20/05/2022	11:00:25:938
0,091	20/05/2022	11:00:26:438
0,091	20/05/2022	11:00:26:938
0,091	20/05/2022	11:00:27:438
0,097	20/05/2022	11:00:27:938
0,097	20/05/2022	11:00:28:438
0,097	20/05/2022	11:00:28:938
0,097	20/05/2022	11:00:29:438
0,091	20/05/2022	11:00:29:938
0,091	20/05/2022	11:00:30:438
0,091	20/05/2022	11:00:30:938
0,091	20/05/2022	11:00:31:438
0,091	20/05/2022	11:00:31:938
0,091	20/05/2022	11:00:32:438
0,091	20/05/2022	11:00:32:938
0,091	20/05/2022	11:00:33:438
0,091	20/05/2022	11:00:33:938
0,091	20/05/2022	11:00:34:438
0,091	20/05/2022	11:00:34:938
0,091	20/05/2022	11:00:35:438
0,097	20/05/2022	11:00:35:938
0,097	20/05/2022	11:00:36:438
0,097	20/05/2022	11:00:36:938
0,097	20/05/2022	11:00:37:438
0,097	20/05/2022	11:00:37:938
0,097	20/05/2022	11:00:38:438
0,097	20/05/2022	11:00:38:938
0,103	20/05/2022	11:00:39:438
0,103	20/05/2022	11:00:39:938
0,103	20/05/2022	11:00:40:438
0,103	20/05/2022	11:00:40:938
0,103	20/05/2022	11:00:41:438
0,103	20/05/2022	11:00:41:938
0,103	20/05/2022	11:00:42:438
0,103	20/05/2022	11:00:42:938
0,103	20/05/2022	11:00:43:438
0,103	20/05/2022	11:00:43:938
0,103	20/05/2022	11:00:44:438
0,103	20/05/2022	11:00:44:938
0,103	20/05/2022	11:00:45:438
0,103	20/05/2022	11:00:45:938
0,103	20/05/2022	11:00:46:438
0,103	20/05/2022	11:00:46:938
0,103	20/05/2022	11:00:47:438
0,103	20/05/2022	11:00:47:938
0,097	20/05/2022	11:00:48:438
0,097	20/05/2022	11:00:48:938
0,097	20/05/2022	11:00:49:438
0,097	20/05/2022	11:00:49:938
0,097	20/05/2022	11:00:50:438
0,097	20/05/2022	11:00:50:938
0,097	20/05/2022	11:00:51:438
0,097	20/05/2022	11:00:51:938
0,097	20/05/2022	11:00:52:438
0,097	20/05/2022	11:00:52:938
0,097	20/05/2022	11:00:53:438
0,097	20/05/2022	11:00:53:938
0,097	20/05/2022	11:00:54:438
0,097	20/05/2022	11:00:54:938
0,097	20/05/2022	11:00:55:438
0,097	20/05/2022	11:00:55:938
0,097	20/05/2022	11:00:56:438
0,097	20/05/2022	11:00:56:938
0,097	20/05/2022	11:00:57:438
0,097	20/05/2022	11:00:57:938
0,097	20/05/2022	11:00:58:438
0,097	20/05/2022	11:00:58:938
0,097	20/05/2022	11:00:59:438
0,097	20/05/2022	11:00:59:938
0,097	20/05/2022	11:01:00:438
0,097	20/05/2022	11:01:00:938
0,097	20/05/2022	11:01:01:438
0,097	20/05/2022	11:01:01:938
0,097	20/05/2022	11:01:02:438
0,097	20/05/2022	11:01:02:938
0,097	20/05/2022	11:01:03:438
0,097	20/05/2022	11:01:03:938
0,097	20/05/2022	11:01:04:438
0,100	20/05/2022	11:01:04:938
0,100	20/05/2022	11:01:05:438
0,103	20/05/2022	11:01:05:938
0,103	20/05/2022	11:01:06:438
0,103	20/05/2022	11:01:06:938
0,103	20/05/2022	11:01:07:438
0,103	20/05/2022	11:01:07:938
0,103	20/05/2022	11:01:08:438
0,103	20/05/2022	11:01:08:938
0,103	20/05/2022	11:01:09:438
0,103	20/05/2022	11:01:09:938
0,103	20/05/2022	11:01:10:438
0,103	20/05/2022	11:01:10:938
